shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.335,0.6509999999999999,0.081,0.708,2012-13
2pt Jumpers,0.33,0.308,0.09,0.33799999999999997,2012-13
3pt Shots,0.335,0.377,0.004,0.37799999999999995,2012-13
