shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.336,0.593,0.109,0.6659999999999999,2018-19
2pt Jumpers,0.187,0.39399999999999996,0.043,0.41200000000000003,2018-19
3pt Shots,0.47700000000000004,0.384,0.02,0.391,2018-19
