name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Vincent Eze,20,0.16,0.17600000000000002,0.562,0.047,0.062,0.5,2018-19,Maine
Andrew Fleming,14,0.10099999999999999,0.11199999999999999,0.7140000000000001,0,0,NA,2018-19,Maine
Vilgot Larsson,13,0.155,0.14,0.545,0.071,0.125,0.5,2018-19,Maine
Ilija Stojiljkovic,8,0.2,0.174,0.5,0,0,NA,2018-19,Maine
Isaiah White,6,0.03,0.028999999999999998,0.667,0.01,0.03,1,2018-19,Maine
Miks Antoms,4,0.28600000000000003,0.33299999999999996,0.75,0,0,NA,2018-19,Maine
EL,4,0.048,0.034,0.5,0,0,NA,2018-19,Maine
Dennis Ashley,2,0,0,NA,0,0,NA,2018-19,Maine
Terion Moss,2,0.027000000000000003,0,0,0,NA,NA,2018-19,Maine
Total,73,0.098,0.09300000000000001,0.59,0.017,0.028999999999999998,0.5710000000000001,2018-19,Maine
