start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.115,0.49700000000000005,0.271,0.625,0.254,0.35600000000000004,0.475,0.33299999999999996,2016-17,VMI
"Rebound, 11-30 s",0.20600000000000002,0.44,0.201,0.516,0.355,0.363,0.44299999999999995,0.312,2016-17,VMI
"Opp score, 0-10 s",0.07200000000000001,0.473,0.21600000000000003,0.542,0.198,0.5,0.586,0.292,2016-17,VMI
"Opp score, 11-30 s",0.406,0.486,0.23399999999999999,0.626,0.301,0.37,0.46399999999999997,0.326,2016-17,VMI
"Steal, 0-10 s",0.067,0.519,0.495,0.627,0.107,0.455,0.39799999999999996,0.268,2016-17,VMI
"Steal, 11-30 s",0.02,0.40299999999999997,0.226,0.5710000000000001,0.355,0.364,0.419,0.231,2016-17,VMI
Transition,0.253,0.496,0.315,0.61,0.19899999999999998,0.41,0.486,0.305,2016-17,VMI
