shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33299999999999996,0.6,0.094,0.662,2016-17,NorthDakota
2pt Jumpers,0.33799999999999997,0.376,0.051,0.396,2016-17,NorthDakota
3pt Shots,0.32899999999999996,0.35100000000000003,0.005,0.353,2016-17,NorthDakota
