name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Brendan Westendorf,362,0.529,0.488,0.251,0.593,0.48100000000000004,0.22899999999999998,0.373,0.226,0.519,0.324,0.9840000000000001,0.249,0.833,2016-17,SeattleU
Zachary Moore,243.00000000000003,0.594,0.568,0.12300000000000001,0.633,0.737,0.07400000000000001,0.444,0.25,0.802,0.379,0.986,0.165,0.875,2016-17,SeattleU
William Powell,209,0.5710000000000001,0.502,0.617,0.605,0.449,0.364,0.355,0.519,0.019,0,NA,0.718,0.733,2016-17,SeattleU
Matej Kavas,185,0.5680000000000001,0.551,0.141,0.615,0.688,0.297,0.418,0.348,0.562,0.40399999999999997,0.9520000000000001,0.22699999999999998,0.69,2016-17,SeattleU
Morgan Means,165,0.509,0.48200000000000004,0.267,0.5,0.318,0.309,0.392,0.15,0.424,0.35700000000000004,0.96,0.33899999999999997,0.643,2016-17,SeattleU
Emmanuel Chibuogwu,163,0.523,0.506,0.17800000000000002,0.586,0.647,0.07400000000000001,0.33299999999999996,0.25,0.748,0.336,1,0.19,0.677,2016-17,SeattleU
Aaron Menzies,131,0.546,0.527,0.573,0.667,0.82,0.42700000000000005,0.33899999999999997,0.42100000000000004,0,NA,NA,0.42700000000000005,0.607,2016-17,SeattleU
Scott Ulaneo,101,0.502,0.495,0.495,0.68,0.529,0.20800000000000002,0.19,0.75,0.297,0.267,1,0.614,0.5,2016-17,SeattleU
Jack Shaughnessy,34,0.5700000000000001,0.47100000000000003,0.353,0.75,0.33299999999999996,0.11800000000000001,0.25,0,0.529,0.222,1,0.882,0.767,2016-17,SeattleU
Malik Montoya,27,0.436,0.37,0.37,0.6,0.5,0.111,0.33299999999999996,0,0.519,0.14300000000000002,1,0.222,1,2016-17,SeattleU
DA,14.000000000000002,0.64,0.679,0.7140000000000001,0.8,0.375,0.071,0,NA,0.214,0.33299999999999996,1,0.7140000000000001,0.5,2016-17,SeattleU
Manroop Clair,11,0.455,0.455,0.182,0.5,1,0.091,1,1,0.727,0.25,1,0,NA,2016-17,SeattleU
Latio Cosmos,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2016-17,SeattleU
Mattia Da Campo,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,SeattleU
Total,1646,0.545,0.512,0.309,0.618,0.551,0.231,0.365,0.33799999999999997,0.46,0.34299999999999997,0.981,0.348,0.7070000000000001,2016-17,SeattleU
