shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.359,0.6509999999999999,0.1,0.723,2018-19
2pt Jumpers,0.223,0.433,0.057999999999999996,0.46,2018-19
3pt Shots,0.418,0.381,0.015,0.387,2018-19
