name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Nathan Knight,408,0.629,0.591,0.63,0.665,0.596,0.27,0.5,0.455,0.1,0.244,0.7,0.5660000000000001,0.732,2018-19
Justin Pierce,334,0.542,0.53,0.425,0.648,0.5,0.168,0.33899999999999997,0.263,0.40700000000000003,0.324,0.818,0.314,0.59,2018-19
Matt Milon,294,0.604,0.594,0.133,0.615,0.583,0.11199999999999999,0.515,0.41200000000000003,0.755,0.401,0.8540000000000001,0.201,0.6779999999999999,2018-19
Chase Audige,229.99999999999997,0.5720000000000001,0.5539999999999999,0.452,0.596,0.46799999999999997,0.091,0.33299999999999996,0.28600000000000003,0.457,0.371,0.821,0.27,0.677,2018-19
L.J. Owens,156,0.592,0.5670000000000001,0.301,0.596,0.679,0.22399999999999998,0.486,0.17600000000000002,0.474,0.392,0.862,0.321,0.72,2018-19
Luke Loewe,117,0.464,0.474,0.513,0.65,0.59,0.222,0.231,0.5,0.265,0.226,1,0.222,0.34600000000000003,2018-19
Paul Rowley,110.00000000000001,0.49699999999999994,0.48200000000000004,0.29100000000000004,0.594,0.316,0.191,0.33299999999999996,0.14300000000000002,0.518,0.316,0.778,0.109,0.75,2018-19
Thornton Scott,45,0.402,0.37799999999999995,0.222,0.4,0.5,0.111,0.2,0,0.667,0.267,1,0.222,0.6,2018-19
Quinn Blair,33,0.48200000000000004,0.455,0.242,0.5,0.75,0.152,0.4,0.5,0.606,0.3,0.833,0.212,0.7140000000000001,2018-19
Jihar Williams,26,0.358,0.327,0.308,0.5,0.25,0.077,0,NA,0.615,0.188,1,0.154,0.75,2018-19
Mehkel Harvey,11,0.508,0.545,1,0.545,0.667,0,NA,NA,0,NA,NA,0.909,0.4,2018-19
Chris Clark,5,0.4,0.4,0.4,0.5,1,0.6,0.33299999999999996,1,0,NA,NA,0,NA,2018-19
Austin Washburn,4,0.625,0.625,0.25,1,0,0,NA,NA,0.75,0.33299999999999996,1,0,NA,2018-19
Total,1773,0.5670000000000001,0.546,0.40700000000000003,0.631,0.5489999999999999,0.179,0.41600000000000004,0.364,0.415,0.34600000000000003,0.843,0.325,0.6679999999999999,2018-19
