name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Rashaan Holloway,32,0.14,0.13,0.64,0.21899999999999997,0.33299999999999996,0.429,2016-17
Malik Hines,16,0.221,0.217,0.667,0.1,0,0,2016-17
Brison Gresham,14,0.22,0.195,0.615,0.1,0,0,2016-17
Chris Baldwin,14,0.342,0.348,0.615,0.036000000000000004,0,0,2016-17
Tyrn Flowers,8,0.318,0.353,0.857,0.059000000000000004,0,0,2016-17
Dejon Jarreau,7,0.054000000000000006,0.079,0.857,0,0,NA,2016-17
C.J. Anderson,5,0.077,0.081,0.75,0.05,0,0,2016-17
Donte Clark,5,0.026000000000000002,0.032,0.667,0.027000000000000003,0.034,0.5,2016-17
Luwane Pipkins,3,0.049,0.032,0.33299999999999996,0,0,NA,2016-17
Seth Berger,3,0.051,0.038,0.5,0.2,0,0,2016-17
Zach Lewis,2,0.028999999999999998,0,0,0,0,NA,2016-17
Total,109,0.11199999999999999,0.11900000000000001,0.649,0.048,0.039,0.267,2016-17
