name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Lamine Diane,53,0.158,0.16399999999999998,0.711,0.02,0.022000000000000002,0.375,2018-19,CSUN
Jared Pearre,11,0.20800000000000002,0.235,0.8,0.1,0,0,2018-19,CSUN
Henderson Rodney,11,0.16699999999999998,0.2,0.75,0.018000000000000002,0.053,1,2018-19,CSUN
Michael Ou,10,0.121,0.125,0.625,0.111,0.28600000000000003,1,2018-19,CSUN
Cameron Gottfried,8,0.154,0.20800000000000002,0.833,0.065,0.083,0.5,2018-19,CSUN
Darius Brown II,7,0.037000000000000005,0.06,1,0.019,0.042,1,2018-19,CSUN
Ron Artest III,5,0.25,0.231,0.75,0.067,0.25,1,2018-19,CSUN
Terrell Gomez,1,0,0,NA,0,0,NA,2018-19,CSUN
Mahamadou Kaba-Camara,1,0,0,NA,0.14300000000000002,0,0,2018-19,CSUN
Elijah Harkless,1,0.048,0.091,1,0,0,NA,2018-19,CSUN
Total,108,0.12,0.138,0.741,0.023,0.032,0.529,2018-19,CSUN
