shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.385,0.5710000000000001,0.128,0.655,2018-19,CSUN
2pt Jumpers,0.257,0.349,0.08199999999999999,0.38,2018-19,CSUN
3pt Shots,0.358,0.38299999999999995,0.005,0.385,2018-19,CSUN
