name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Trey Burch-Manning,21,0.129,0.156,0.706,0.049,0.121,1,2017-18,SouthDakota
Tyler Hagedorn,17,0.09,0.14300000000000002,0.846,0.044000000000000004,0.062,0.5,2017-18,SouthDakota
Nick Fuller,16,0.10400000000000001,0.094,0.615,0.086,0.125,0.667,2017-18,SouthDakota
Matt Mooney,10,0.03,0.025,0.5,0.037000000000000005,0.042,0.5,2017-18,SouthDakota
Dan Jech,9,0.09699999999999999,0.15,1,0.429,0.556,0.833,2017-18,SouthDakota
Carlton Hurst,8,0.121,0.14,0.857,0.083,0,0,2017-18,SouthDakota
Tyler Peterson,6,0.055,0.036000000000000004,0.4,0.02,0,0,2017-18,SouthDakota
Austin Sparks,3,0.111,0.16699999999999998,1,0.083,0.25,1,2017-18,SouthDakota
Triston Simpson,2,0.011000000000000001,0.019,1,0.015,0.038,1,2017-18,SouthDakota
Joshua Doss,2,0.154,0.2,1,0,0,NA,2017-18,SouthDakota
Total,94,0.076,0.091,0.731,0.047,0.077,0.667,2017-18,SouthDakota
