name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ruben Guerrero,31,0.284,0.34,0.586,0.065,0.077,0.5,2014-15
Bo Zeigler,22,0.16,0.192,0.7140000000000001,0.033,0,0,2014-15
Chris Perry,16,0.136,0.109,0.455,0.055999999999999994,0.051,0.4,2014-15
Jaleel Cousins,14,0.19699999999999998,0.207,0.5,0.28600000000000003,0.667,1,2014-15
Nehemias Morillo,10,0.16699999999999998,0.172,0.625,0.009000000000000001,0.02,1,2014-15
Holston Troy,4,0.071,0.13,0.75,0,0,NA,2014-15
Corey Allen Jr,4,0.028999999999999998,0.013999999999999999,0.25,0,0,NA,2014-15
Dinero Mercurius,4,0.094,0.17600000000000002,1,0,0,NA,2014-15
Dre Clayton,2,0.111,0.2,1,0.1,0,0,2014-15
Total,107,0.13,0.149,0.602,0.022000000000000002,0.026000000000000002,0.5,2014-15
