name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Gary Harris,455,0.561,0.518,0.253,0.583,0.478,0.242,0.42700000000000005,0.426,0.505,0.35200000000000004,0.8640000000000001,0.312,0.81,2013-14
Adreian Payne,354,0.607,0.565,0.353,0.68,0.5529999999999999,0.353,0.392,0.429,0.294,0.423,0.977,0.39,0.79,2013-14
Keith Appling,292,0.545,0.51,0.479,0.579,0.247,0.19899999999999998,0.293,0.059000000000000004,0.322,0.36200000000000004,0.8240000000000001,0.483,0.66,2013-14
Denzel Valentine,265,0.512,0.489,0.268,0.493,0.429,0.302,0.375,0.4,0.43,0.377,0.907,0.245,0.677,2013-14
Branden Dawson,222.00000000000003,0.622,0.613,0.703,0.718,0.643,0.293,0.369,0.45799999999999996,0.005,0,NA,0.28800000000000003,0.6559999999999999,2013-14
Travis Trice,206.99999999999997,0.5770000000000001,0.5479999999999999,0.16399999999999998,0.588,0.25,0.24600000000000002,0.275,0.28600000000000003,0.589,0.434,0.8490000000000001,0.213,0.818,2013-14
Kenny Kaminski,104,0.69,0.6920000000000001,0.192,0.6,0.583,0.067,0.429,0.667,0.74,0.494,1,0.125,0.615,2013-14
Matt Costello,87,0.619,0.598,0.828,0.6809999999999999,0.878,0.172,0.2,0.33299999999999996,0,NA,NA,0.575,0.66,2013-14
Alvin Ellis III,50,0.554,0.54,0.62,0.516,0.625,0.12,0.33299999999999996,1,0.26,0.462,1,0.44,0.591,2013-14
Alex Gauna,38,0.521,0.5529999999999999,0.579,0.682,0.867,0.395,0.4,0.833,0.026000000000000002,0,NA,0.342,0.308,2013-14
Gavin Schilling,38,0.552,0.5529999999999999,0.9209999999999999,0.5710000000000001,0.65,0.079,0.33299999999999996,0,0,NA,NA,0.5529999999999999,0.524,2013-14
Russell Byrd,27,0.436,0.444,0.185,0.6,0.33299999999999996,0.037000000000000005,0,NA,0.778,0.28600000000000003,1,0.222,0.33299999999999996,2013-14
Keenan Wetzel,9,0.5,0.5,0.667,0.5,0.33299999999999996,0,NA,NA,0.33299999999999996,0.33299999999999996,1,0,NA,2013-14
Dan Chapman,7.000000000000001,0.357,0.35700000000000004,0,NA,NA,0.5710000000000001,0.25,0,0.429,0.33299999999999996,1,0,NA,2013-14
Trevor Bohnhoff,2,0.513,0.5,0.5,1,0,0.5,0,NA,0,NA,NA,2,0.5,2013-14
Colby Wollenman,2,0.5710000000000001,0.5,0.5,1,0,0.5,0,NA,0,NA,NA,2.5,0.6,2013-14
Total,2159,0.5730000000000001,0.545,0.386,0.624,0.537,0.251,0.363,0.401,0.363,0.392,0.902,0.337,0.7070000000000001,2013-14
