name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Branden Dawson,36,0.205,0.205,0.7190000000000001,0.062,0.042,0.25,2013-14,MichiganSt.
Adreian Payne,24,0.192,0.153,0.542,0,0,NA,2013-14,MichiganSt.
Matt Costello,15,0.16699999999999998,0.061,0.25,0.2,0.33299999999999996,0.33299999999999996,2013-14,MichiganSt.
Gavin Schilling,9,0.257,0.25,0.556,0,0,NA,2013-14,MichiganSt.
Kenny Kaminski,9,0.3,0.41700000000000004,0.833,0.28600000000000003,0.33299999999999996,0.5,2013-14,MichiganSt.
Denzel Valentine,7,0.099,0.171,0.857,0,0,NA,2013-14,MichiganSt.
Gary Harris,7,0.052000000000000005,0.015,0.16699999999999998,0.009000000000000001,0.021,1,2013-14,MichiganSt.
Alex Gauna,4,0.136,0.133,0.667,0.067,0.16699999999999998,1,2013-14,MichiganSt.
Alvin Ellis III,3,0.09699999999999999,0.125,0.667,0,0,NA,2013-14,MichiganSt.
Travis Trice,2,0,0,NA,0.02,0,0,2013-14,MichiganSt.
Keenan Wetzel,2,0.33299999999999996,0.33299999999999996,0.5,NA,NA,NA,2013-14,MichiganSt.
Keith Appling,2,0.006999999999999999,0.012,1,0.017,0.059000000000000004,1,2013-14,MichiganSt.
Trevor Bohnhoff,1,1,1,1,0,NA,NA,2013-14,MichiganSt.
Total,121,0.127,0.121,0.594,0.024,0.03,0.462,2013-14,MichiganSt.
