name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Coleman Johnson,22,0.318,0.21899999999999997,0.33299999999999996,0.009000000000000001,0.025,1,2013-14,Fairfield
Maurice Barrow,22,0.154,0.165,0.619,0.012,0.033,1,2013-14,Fairfield
Amadou Sidibe,19,0.191,0.122,0.353,0.03,0.048,0.5,2013-14,Fairfield
Malcolm Gilbert,11,0.231,0.22699999999999998,0.556,0.07400000000000001,0,0,2013-14,Fairfield
Marcus Gilbert,8,0.067,0.109,0.857,0.02,0,0,2013-14,Fairfield
K.J. Rose,6,0.052000000000000005,0.085,0.833,0,0,NA,2013-14,Fairfield
Sean Grennan,3,0.15,0.14300000000000002,0.33299999999999996,0,0,NA,2013-14,Fairfield
Justin Jenkins,1,0.027000000000000003,0.067,1,0,0,NA,2013-14,Fairfield
Steve Smith,1,0.33299999999999996,0,0,0,NA,NA,2013-14,Fairfield
Lincoln Davis,1,0,0,NA,0.055999999999999994,0,0,2013-14,Fairfield
Total,94,0.134,0.134,0.512,0.018000000000000002,0.02,0.375,2013-14,Fairfield
