shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.433,0.541,0.11900000000000001,0.614,2013-14,Fairfield
2pt Jumpers,0.297,0.324,0.053,0.34299999999999997,2013-14,Fairfield
3pt Shots,0.27,0.34600000000000003,0.013000000000000001,0.35100000000000003,2013-14,Fairfield
