name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Sharma,37,0.212,0.209,0.706,0.08800000000000001,0.11800000000000001,0.667,2018-19,Stanford
Oscar Da Silva,15,0.163,0.154,0.667,0,0,NA,2018-19,Stanford
KZ Okpala,12,0.049,0.075,0.875,0.026000000000000002,0.022000000000000002,0.33299999999999996,2018-19,Stanford
Daejon Davis,4,0.018000000000000002,0,0,0.026000000000000002,0.1,1,2018-19,Stanford
Lukas Kisunas,4,0.133,0.11800000000000001,0.5,0,NA,NA,2018-19,Stanford
Marcus Sheffield,3,0.125,0,0,0,0,NA,2018-19,Stanford
Trevor Stanback,3,0.33299999999999996,0.2,0.33299999999999996,0,NA,NA,2018-19,Stanford
Bryce Wills,3,0.031,0.042,0.667,0,0,NA,2018-19,Stanford
Jaiden Delaire,3,0.023,0,0,0.05,0,0,2018-19,Stanford
Kodye Pugh,2,0.062,0.111,1,0.125,0.2,1,2018-19,Stanford
Isaac White,1,0,0,NA,0,0,NA,2018-19,Stanford
Cormac Ryan,1,0,0,NA,0,0,NA,2018-19,Stanford
Total,88,0.092,0.09699999999999999,0.635,0.03,0.043,0.5,2018-19,Stanford
