name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
KZ Okpala,367,0.543,0.507,0.447,0.5670000000000001,0.151,0.316,0.38799999999999996,0.022000000000000002,0.237,0.368,0.812,0.47100000000000003,0.6709999999999999,2018-19
Daejon Davis,229.99999999999997,0.538,0.48700000000000004,0.474,0.55,0.133,0.17,0.256,0.1,0.35700000000000004,0.341,0.75,0.413,0.758,2018-19
Cormac Ryan,198,0.48400000000000004,0.457,0.121,0.5,0.33299999999999996,0.096,0.263,0.2,0.7829999999999999,0.316,0.9390000000000001,0.192,0.737,2018-19
Josh Sharma,196,0.6799999999999999,0.6729999999999999,0.816,0.7190000000000001,0.687,0.17300000000000001,0.5,0.647,0.01,0,NA,0.39799999999999996,0.679,2018-19
Oscar Da Silva,193,0.581,0.56,0.47700000000000004,0.7070000000000001,0.33799999999999997,0.078,0.467,0.14300000000000002,0.446,0.27899999999999997,0.917,0.244,0.723,2018-19
Bryce Wills,155,0.47600000000000003,0.452,0.619,0.5,0.271,0.187,0.345,0,0.19399999999999998,0.267,0.875,0.465,0.556,2018-19
Marcus Sheffield,127,0.549,0.52,0.18899999999999997,0.583,0.28600000000000003,0.15,0.368,0.14300000000000002,0.6609999999999999,0.35700000000000004,0.8,0.17300000000000001,0.8640000000000001,2018-19
Jaiden Delaire,118,0.415,0.373,0.373,0.568,0.44,0.33899999999999997,0.25,0.4,0.28800000000000003,0.17600000000000002,1,0.40700000000000003,0.604,2018-19
Isaac White,68,0.601,0.588,0.147,0.6,0.5,0.028999999999999998,0.5,0,0.8240000000000001,0.39299999999999996,0.818,0.265,0.667,2018-19
DA,49,0.41700000000000004,0.39799999999999996,0.36700000000000005,0.667,0.5,0.08199999999999999,0,NA,0.551,0.185,1,0.265,0.5379999999999999,2018-19
Kodye Pugh,33,0.5700000000000001,0.561,0.485,0.562,0.444,0.242,0.625,0,0.273,0.33299999999999996,1,0.303,0.6,2018-19
Lukas Kisunas,33,0.542,0.515,0.909,0.5670000000000001,0.706,0.091,0,NA,0,NA,NA,0.545,0.611,2018-19
Trevor Stanback,10,0.49300000000000005,0.5,0.9,0.556,0.4,0.1,0,NA,0,NA,NA,1.1,0.455,2018-19
Rodney Herenton,6,0.5,0.5,0.667,0.75,0,0.16699999999999998,0,NA,0.16699999999999998,0,NA,0,NA,2018-19
Total,1782.9999999999998,0.54,0.511,0.449,0.605,0.376,0.185,0.355,0.171,0.366,0.317,0.86,0.361,0.672,2018-19
