name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Vinnie Shahid,309,0.593,0.537,0.327,0.5539999999999999,0.036000000000000004,0.133,0.415,0.059000000000000004,0.54,0.371,0.565,0.39799999999999996,0.846,2018-19
Tyson Ward,290,0.5750000000000001,0.528,0.49700000000000005,0.611,0.307,0.245,0.408,0.172,0.259,0.32,0.75,0.469,0.75,2018-19
Deng Geu,231.99999999999997,0.604,0.5670000000000001,0.547,0.669,0.4,0.272,0.381,0.16699999999999998,0.18100000000000002,0.35700000000000004,0.8,0.409,0.758,2018-19
Rocky Kreuser,219,0.5780000000000001,0.53,0.292,0.672,0.5579999999999999,0.16399999999999998,0.361,0.308,0.5429999999999999,0.336,0.95,0.33299999999999996,0.836,2018-19
Tyree Eady,169,0.608,0.589,0.266,0.644,0.414,0.237,0.45,0.222,0.49700000000000005,0.41700000000000004,0.8290000000000001,0.11800000000000001,0.9,2018-19
Jared Samuelson,166,0.6629999999999999,0.639,0.066,0.455,0.4,0.078,0.385,0,0.855,0.451,0.8440000000000001,0.18100000000000002,0.9,2018-19
Sam Griesel,117,0.506,0.48700000000000004,0.42700000000000005,0.66,0.303,0.325,0.395,0,0.248,0.207,0.5,0.368,0.581,2018-19
Jordan Horn,111.00000000000001,0.477,0.46799999999999997,0.162,0.389,0.14300000000000002,0.27899999999999997,0.581,0.055999999999999994,0.5589999999999999,0.29,0.611,0.063,0.7140000000000001,2018-19
Cameron Hunter,105,0.586,0.5379999999999999,0.267,0.536,0.133,0.095,0.1,0,0.638,0.40299999999999997,0.444,0.514,0.741,2018-19
Jarius Cook,67,0.44400000000000006,0.433,0.179,0.5,0.16699999999999998,0.19399999999999998,0.385,0.2,0.627,0.28600000000000003,1,0.09,0.667,2018-19
Chris Quayle,55.00000000000001,0.56,0.545,0.16399999999999998,0.778,0.429,0.23600000000000002,0.385,0.2,0.6,0.364,0.833,0.218,0.667,2018-19
Jaxon Knotek,24,0.354,0.33299999999999996,0.20800000000000002,0.4,0.5,0.125,0,NA,0.667,0.25,1,0.125,0.667,2018-19
Total,1869.0000000000002,0.5750000000000001,0.5379999999999999,0.32899999999999996,0.613,0.316,0.2,0.402,0.14,0.47100000000000003,0.36200000000000004,0.746,0.322,0.777,2018-19
