name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Samir Sehic,38,0.327,0.3,0.667,0.062,0.077,0.5,2017-18
Cameron Reynolds,20,0.17300000000000001,0.152,0.5,0.036000000000000004,0,0,2017-18
Melvin Frazier,20,0.105,0.094,0.632,0.02,0,0,2017-18
Caleb Daniels,7,0.152,0.115,0.429,0,0,NA,2017-18
Blake Paul,5,0.11599999999999999,0.129,0.8,0,0,NA,2017-18
Bul Ajang,4,0.25,0,0,0.15,0,0,2017-18
Jordan Cornish,2,0.028999999999999998,0.028999999999999998,0.5,0,0,NA,2017-18
Colin Slater,2,0.053,0.083,1,0.062,0,0,2017-18
Buay Koka,1,0,0,NA,0.5,NA,0,2017-18
ONA,1,0.023,0.034,1,0,0,NA,2017-18
Sammis Reyes,1,1,NA,0,NA,NA,NA,2017-18
Total,101,0.145,0.13699999999999998,0.609,0.027000000000000003,0.006,0.071,2017-18
