shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.376,0.59,0.128,0.677,2017-18
2pt Jumpers,0.28300000000000003,0.375,0.062,0.4,2017-18
3pt Shots,0.341,0.345,0.01,0.348,2017-18
