start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.094,0.531,0.493,0.62,0.19399999999999998,0.5710000000000001,0.312,0.244,2015-16
"Rebound, 11-30 s",0.301,0.508,0.34600000000000003,0.6,0.348,0.342,0.307,0.39399999999999996,2015-16
"Opp score, 0-10 s",0.036000000000000004,0.6,0.29100000000000004,0.75,0.273,0.4,0.436,0.41700000000000004,2015-16
"Opp score, 11-30 s",0.39799999999999996,0.496,0.301,0.565,0.392,0.36200000000000004,0.307,0.39899999999999997,2015-16
"Steal, 0-10 s",0.040999999999999995,0.46799999999999997,0.6829999999999999,0.512,0.20600000000000002,0.462,0.111,0.14300000000000002,2015-16
"Steal, 11-30 s",0.026000000000000002,0.5,0.3,0.5,0.3,0.41700000000000004,0.4,0.375,2015-16
Transition,0.171,0.531,0.496,0.6,0.214,0.5,0.29,0.289,2015-16
