shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.373,0.537,0.161,0.639,2015-16,FIU
2pt Jumpers,0.244,0.344,0.071,0.37,2015-16,FIU
3pt Shots,0.38299999999999995,0.325,0.003,0.326,2015-16,FIU
