name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Simisola Shittu,15,0.07,0.09300000000000001,0.818,0.044000000000000004,0.069,0.5,2018-19,Vanderbilt
Yanni Wetzell,10,0.11800000000000001,0.157,0.889,0.042,0,0,2018-19,Vanderbilt
Aaron Nesmith,9,0.063,0.077,0.75,0.085,0.071,0.25,2018-19,Vanderbilt
Clevon Brown,9,0.145,0.171,0.75,0.05,0.16699999999999998,1,2018-19,Vanderbilt
Matthew Moyer,7,0.19399999999999998,0.11800000000000001,0.33299999999999996,0.048,0,0,2018-19,Vanderbilt
Saben Lee,4,0.02,0.023,0.667,0,0,NA,2018-19,Vanderbilt
Maxwell Evans,3,0.067,0.111,1,0.067,0,0,2018-19,Vanderbilt
Joe Toye,3,0.037000000000000005,0.065,1,0,0,NA,2018-19,Vanderbilt
Darius Garland,2,0,0,NA,0.125,0,0,2018-19,Vanderbilt
Matt Ryan,1,0.083,0.14300000000000002,1,0,0,NA,2018-19,Vanderbilt
Total,63,0.071,0.09,0.7609999999999999,0.042,0.038,0.28600000000000003,2018-19,Vanderbilt
