name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Andy Martin,9,0.2,0.136,0.429,0.11800000000000001,0,0,2013-14
Kareem Jamar,8,0.051,0.057,0.667,0.006999999999999999,0.015,1,2013-14
Eric Hutchison,7,0.156,0.179,0.7140000000000001,0,0,NA,2013-14
Chris Kemp,3,0.06,0.091,1,0,0,NA,2013-14
Mike Weisner,3,0.077,0.105,1,0.034,0.077,1,2013-14
Jordan Gregory,2,0.035,0.059000000000000004,1,0,0,NA,2013-14
Brandon Gfeller,2,0.2,0.25,1,0.16699999999999998,0,0,2013-14
Mario Dunn,2,0.033,0.053,1,0,0,NA,2013-14
Jack Lopez,2,1,NA,0,0.25,0,0,2013-14
Keron DeShields,1,0.009000000000000001,0.012,1,0,0,NA,2013-14
Total,39,0.061,0.069,0.7190000000000001,0.017,0.013000000000000001,0.33299999999999996,2013-14
