shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.377,0.622,0.079,0.6759999999999999,2013-14,Montana
2pt Jumpers,0.325,0.41,0.053,0.433,2013-14,Montana
3pt Shots,0.298,0.361,0.011000000000000001,0.365,2013-14,Montana
