name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Christian Vital,387,0.554,0.483,0.32799999999999996,0.52,0.258,0.17800000000000002,0.319,0.136,0.494,0.34600000000000003,0.667,0.382,0.899,2019-20
James Bouknight,277,0.56,0.507,0.45799999999999996,0.583,0.43200000000000005,0.282,0.37200000000000005,0.24100000000000002,0.26,0.34700000000000003,0.68,0.365,0.8220000000000001,2019-20
Alterique Gilbert,243.00000000000003,0.455,0.41600000000000004,0.284,0.406,0.071,0.276,0.32799999999999996,0.091,0.44,0.318,0.5,0.325,0.6709999999999999,2019-20
Josh Carlton,206.99999999999997,0.506,0.502,0.754,0.5770000000000001,0.42200000000000004,0.24600000000000002,0.275,0.7140000000000001,0,NA,NA,0.319,0.5,2019-20
Brendan Adams,188,0.516,0.473,0.271,0.647,0.515,0.154,0.379,0.182,0.574,0.278,0.9,0.36700000000000005,0.725,2019-20
Akok Akok,138,0.4730000000000001,0.457,0.406,0.589,0.727,0.261,0.33299999999999996,0.667,0.33299999999999996,0.261,0.917,0.23199999999999998,0.594,2019-20
Isaiah Whaley,126,0.583,0.54,0.6829999999999999,0.674,0.534,0.317,0.25,0.9,0,NA,NA,0.47600000000000003,0.733,2019-20
Jalen Gaffney,112.99999999999999,0.45599999999999996,0.39799999999999996,0.345,0.48700000000000004,0.21100000000000002,0.18600000000000003,0.23800000000000002,0.2,0.469,0.264,0.7859999999999999,0.345,0.769,2019-20
Tyler Polley,108,0.587,0.556,0.16699999999999998,0.389,0.28600000000000003,0.14800000000000002,0.5,0.75,0.685,0.405,0.9670000000000001,0.26899999999999996,0.7929999999999999,2019-20
Sidney Wilson,71,0.47400000000000003,0.45799999999999996,0.535,0.526,0.55,0.254,0.278,0.4,0.21100000000000002,0.33299999999999996,0.8,0.239,0.588,2019-20
Temi Aiyegbusi,4,0,0,0,NA,NA,0.75,0,NA,0.25,0,NA,0,NA,2019-20
Matt Garry,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-20
Total,1862,0.521,0.478,0.41200000000000003,0.5579999999999999,0.41600000000000004,0.23,0.322,0.36200000000000004,0.358,0.324,0.741,0.34600000000000003,0.742,2019-20
