name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Seth Tuttle,16,0.078,0.092,0.812,0,0,NA,2014-15
Marvin Singleton,14,0.127,0.109,0.6,0.11800000000000001,0.1,0.25,2014-15
Nate Buss,6,0.135,0.125,0.6,0.015,0,0,2014-15
Jeremy Morgan,6,0.152,0.14300000000000002,0.6,0.04,0.083,1,2014-15
Bennett Koch,3,0.14300000000000002,0.2,1,0.071,0,0,2014-15
Deon Mitchell,2,0,0,NA,0.044000000000000004,0.083,0.5,2014-15
Wyatt Lohaus,1,0,0,NA,0.019,0,0,2014-15
Wes Washpun,1,0.012,0.019,1,0,0,NA,2014-15
Paul Jesperson,1,0.059000000000000004,0.077,1,0,0,NA,2014-15
Klint Carlson,1,0,0,NA,1,NA,0,2014-15
Total,51,0.067,0.077,0.725,0.028999999999999998,0.021,0.273,2014-15
