name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Isaiah Stewart,48,0.192,0.134,0.486,0.08900000000000001,0.038,0.182,2019-20,Washington
Nahziah Carter,9,0.049,0.028999999999999998,0.4,0.028999999999999998,0.069,0.667,2019-20,Washington
Jamal Bey,8,0.16,0.11800000000000001,0.5,0,0,NA,2019-20,Washington
Jaden McDaniels,7,0.10300000000000001,0.132,0.7140000000000001,0,0,NA,2019-20,Washington
Sam Timmins,6,0.207,0.15,0.5,0,0,NA,2019-20,Washington
RaeQuan Battle,5,0.429,0.33299999999999996,0.667,0.28600000000000003,0.25,0.5,2019-20,Washington
Marcus Tsohonis,4,0.111,0.091,0.5,0.040999999999999995,0,0,2019-20,Washington
Hameir Wright,4,0.158,0.077,0.33299999999999996,0.059000000000000004,0,0,2019-20,Washington
Nate Roberts,2,0.2,0.25,1,0,0,NA,2019-20,Washington
Quade Green,2,0,0,NA,0.05,0.048,0.5,2019-20,Washington
Jason Crandall,1,0.5,1,1,0,0,NA,2019-20,Washington
Total,96,0.138,0.109,0.527,0.038,0.03,0.28600000000000003,2019-20,Washington
