name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Casey Oliverson,21,0.174,0.20600000000000002,0.737,0.022000000000000002,0.022000000000000002,0.5,2015-16
Will Joyce,10,0.207,0.35700000000000004,0.833,0.267,0.28600000000000003,0.5,2015-16
Daniel Melifonwu,4,0.133,0.125,0.5,0.125,0.16699999999999998,0.5,2015-16
Paris Davis,4,0.10300000000000001,0.1,0.5,0,0,NA,2015-16
Trey Kennedy,4,0.036000000000000004,0.024,0.33299999999999996,0,0,NA,2015-16
Race Parsons,3,0.062,0.087,0.667,0,0,NA,2015-16
Chris Thompson,3,0.061,0.125,1,0.045,0.33299999999999996,1,2015-16
Juwan Major,3,0.013999999999999999,0.027000000000000003,1,0.039,0,0,2015-16
John Marshall,1,0.016,0.031,1,0,0,NA,2015-16
James McGee,1,0,0,NA,0,0,NA,2015-16
Total,54,0.061,0.081,0.7070000000000001,0.027999999999999997,0.034,0.455,2015-16
