shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.348,0.62,0.096,0.685,2016-17
2pt Jumpers,0.293,0.337,0.034,0.348,2016-17
3pt Shots,0.359,0.363,0.004,0.364,2016-17
