start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.158,0.486,0.431,0.5429999999999999,0.20199999999999999,0.364,0.36700000000000005,0.325,2019-20,SaintPeter's
"Rebound, 11-30 s",0.17800000000000002,0.447,0.355,0.46,0.302,0.392,0.34299999999999997,0.321,2019-20,SaintPeter's
"Score, 0-10 s",0.062,0.465,0.365,0.581,0.141,0.41700000000000004,0.494,0.262,2019-20,SaintPeter's
"Score, 11-30 s",0.354,0.488,0.361,0.426,0.266,0.423,0.373,0.396,2019-20,SaintPeter's
"Steal, 0-10 s",0.051,0.6829999999999999,0.62,0.705,0.07,0.8,0.31,0.409,2019-20,SaintPeter's
"Steal, 11-30 s",0.03,0.47600000000000003,0.268,0.727,0.22,0.444,0.512,0.23800000000000002,2019-20,SaintPeter's
Transition,0.271,0.519,0.452,0.5920000000000001,0.163,0.41,0.385,0.319,2019-20,SaintPeter's
