name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jordan Bell,36,0.16699999999999998,0.175,0.75,0.063,0.09699999999999999,0.75,2016-17
Chris Boucher,19,0.142,0.16,0.789,0,0,NA,2016-17
Kavell Bigby-Williams,16,0.25,0.2,0.429,0.095,0,0,2016-17
Dillon Brooks,16,0.107,0.125,0.75,0,0,NA,2016-17
Tyler Dorsey,9,0.073,0.066,0.556,0,0,NA,2016-17
Roman Sorkin,8,0.32,0.231,0.375,0,0,NA,2016-17
Keith Smith,7,0.26899999999999996,0.375,0.857,0,0,NA,2016-17
Payton Pritchard,6,0.076,0.028999999999999998,0.2,0,0,NA,2016-17
Dylan Ennis,5,0.028999999999999998,0.013999999999999999,0.25,0.02,0,0,2016-17
Casey Benson,2,0.049,0,0,0,0,NA,2016-17
Total,124,0.122,0.12300000000000001,0.629,0.016,0.018000000000000002,0.429,2016-17
