shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.419,0.624,0.114,0.7040000000000001,2013-14
2pt Jumpers,0.23199999999999998,0.377,0.034,0.391,2013-14
3pt Shots,0.348,0.381,0.011000000000000001,0.386,2013-14
