shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34700000000000003,0.565,0.151,0.665,2018-19,Oregon
2pt Jumpers,0.19899999999999998,0.355,0.092,0.391,2018-19,Oregon
3pt Shots,0.45399999999999996,0.29,0.015,0.294,2018-19,Oregon
