shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36,0.56,0.098,0.62,2015-16,Temple
2pt Jumpers,0.317,0.353,0.053,0.373,2015-16,Temple
3pt Shots,0.322,0.312,0.002,0.312,2015-16,Temple
