name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tiegbe Bamba,19,0.121,0.12,0.6920000000000001,0.107,0.091,0.33299999999999996,2014-15
Braxton Tucker,18,0.125,0.132,0.7140000000000001,0.07,0.1,0.636,2014-15
Collin Spickerman,11,0.214,0.258,0.889,0.027000000000000003,0.083,1,2014-15
Brandon Cataldo,6,0,0,NA,0.273,0.5,1,2014-15
Dashaun Wiggins,5,0.07400000000000001,0.10800000000000001,0.8,0,0,NA,2014-15
Bryce White,3,0.071,0,0,0.037000000000000005,0.2,1,2014-15
Gary Winston,2,0.025,0.048,1,0,0,NA,2014-15
Iziahiah Sweeney,2,0.091,0.071,0.5,0,0,NA,2014-15
Zach Gengler,2,0.059000000000000004,0.111,1,0,0,NA,2014-15
Dorian Cason,1,0.33299999999999996,1,1,0,0,NA,2014-15
Sebastian Suarez,1,0,0,NA,0.125,0.25,1,2014-15
Total,70,0.09300000000000001,0.109,0.732,0.039,0.075,0.7040000000000001,2014-15
