shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.355,0.597,0.09,0.657,2018-19
2pt Jumpers,0.29600000000000004,0.308,0.067,0.33,2018-19
3pt Shots,0.349,0.318,0.013000000000000001,0.322,2018-19
