shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.272,0.6629999999999999,0.066,0.71,2016-17
2pt Jumpers,0.44,0.39899999999999997,0.07200000000000001,0.429,2016-17
3pt Shots,0.28800000000000003,0.37799999999999995,0.012,0.382,2016-17
