name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Lijah Thompson,34,0.28600000000000003,0.29,0.562,0.036000000000000004,0.062,0.5,2011-12,RobertMorris
Lucky Jones,33,0.311,0.295,0.46399999999999997,0.057,0.036000000000000004,0.25,2011-12,RobertMorris
Mike McFadden,28,0.182,0.195,0.63,0.053,0,0,2011-12,RobertMorris
Lawrence Bridges,28,0.307,0.273,0.556,0.1,0,0,2011-12,RobertMorris
Keith Armstrong,15,0.271,0.231,0.462,0.222,0,0,2011-12,RobertMorris
Russell Johnson,11,0.134,0.146,0.667,0.012,0.033,1,2011-12,RobertMorris
Velton Jones,9,0.036000000000000004,0.034,0.5,0.012,0,0,2011-12,RobertMorris
Anthony Myers,7,0.115,0.09699999999999999,0.429,0,0,NA,2011-12,RobertMorris
Coron Williams,5,0.111,0.083,0.33299999999999996,0.022000000000000002,0.03,0.5,2011-12,RobertMorris
David Appolon,2,0.125,0,0,0.14300000000000002,0,0,2011-12,RobertMorris
Brandon Herman,2,0,0,NA,0.038,0,0,2011-12,RobertMorris
Darren Washington,1,0.33299999999999996,0.5,1,0,NA,NA,2011-12,RobertMorris
Total,175,0.195,0.192,0.539,0.03,0.023,0.235,2011-12,RobertMorris
