name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Elijah Thomas,30,0.139,0.129,0.643,0.025,0.031,0.5,2018-19,Clemson
Aamir Simms,18,0.24600000000000002,0.268,0.688,0.019,0,0,2018-19,Clemson
David Skara,11,0.145,0.14300000000000002,0.6,0.033,0,0,2018-19,Clemson
Javan White,8,0.184,0.13,0.429,0.083,0.2,1,2018-19,Clemson
Marcquise Reed,6,0.039,0.05,0.75,0.009000000000000001,0,0,2018-19,Clemson
Clyde Trapp,6,0.098,0.111,0.6,0.027000000000000003,0.062,1,2018-19,Clemson
Shelton Mitchell,5,0.042,0.053,0.667,0.02,0,0,2018-19,Clemson
John Newman III,2,0.11800000000000001,0.111,0.5,0,0,NA,2018-19,Clemson
Trey Jemison,1,0.33299999999999996,0.5,1,0,NA,NA,2018-19,Clemson
Hunter Tyson,1,0.1,0,0,0,0,NA,2018-19,Clemson
Total,88,0.12300000000000001,0.124,0.623,0.018000000000000002,0.013000000000000001,0.3,2018-19,Clemson
