name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marcquise Reed,459,0.554,0.49200000000000005,0.222,0.588,0.2,0.484,0.423,0.11699999999999999,0.294,0.35600000000000004,0.75,0.38799999999999996,0.843,2018-19
Shelton Mitchell,317,0.507,0.45399999999999996,0.22399999999999998,0.535,0.158,0.309,0.34700000000000003,0.11800000000000001,0.467,0.324,0.8959999999999999,0.303,0.833,2018-19
Elijah Thomas,281,0.624,0.612,0.715,0.6970000000000001,0.493,0.281,0.405,0.469,0.004,0,NA,0.541,0.638,2018-19
Aamir Simms,238,0.541,0.525,0.273,0.631,0.488,0.218,0.462,0.33299999999999996,0.508,0.331,0.975,0.134,0.75,2018-19
David Skara,190,0.58,0.555,0.363,0.609,0.452,0.158,0.467,0.5710000000000001,0.479,0.363,0.97,0.284,0.722,2018-19
Clyde Trapp,173,0.504,0.474,0.295,0.529,0.37,0.214,0.43200000000000005,0.062,0.491,0.306,0.846,0.358,0.645,2018-19
John Newman III,73,0.45399999999999996,0.445,0.233,0.529,0.222,0.384,0.35700000000000004,0.5,0.384,0.321,0.889,0.151,0.545,2018-19
Hunter Tyson,63,0.364,0.341,0.159,0.4,0.25,0.095,0.16699999999999998,0,0.746,0.23399999999999999,1,0.14300000000000002,0.667,2018-19
Javan White,50,0.546,0.56,0.76,0.605,0.7390000000000001,0.24,0.41700000000000004,0.4,0,NA,NA,0.48,0.45799999999999996,2018-19
Trey Jemison,6,0.41800000000000004,0.33299999999999996,0.5,0.667,0.5,0.5,0,NA,0,NA,NA,0.833,0.6,2018-19
Lyles Davis,5,0.3,0.3,0,NA,NA,0.4,0,NA,0.6,0.33299999999999996,1,0,NA,2018-19
Parker Fox,2,0.75,0.75,0,NA,NA,0,NA,NA,1,0.5,1,0,NA,2018-19
Total,1857,0.543,0.507,0.33799999999999997,0.616,0.40700000000000003,0.306,0.40399999999999997,0.235,0.35600000000000004,0.32799999999999996,0.889,0.335,0.732,2018-19
