start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.228,0.513,0.402,0.574,0.19899999999999998,0.34299999999999997,0.39899999999999997,0.35700000000000004,2019-20
"Rebound, 11-30 s",0.183,0.475,0.312,0.625,0.301,0.32899999999999996,0.387,0.312,2019-20
"Opp score, 0-10 s",0.059000000000000004,0.648,0.473,0.674,0.121,0.273,0.40700000000000003,0.486,2019-20
"Opp score, 11-30 s",0.332,0.434,0.332,0.547,0.27699999999999997,0.29600000000000004,0.391,0.29,2019-20
"Steal, 0-10 s",0.044000000000000004,0.706,0.721,0.735,0.07400000000000001,0.6,0.20600000000000002,0.429,2019-20
"Steal, 11-30 s",0.021,0.516,0.25,0.75,0.344,0.273,0.406,0.385,2019-20
Transition,0.331,0.563,0.457,0.627,0.16899999999999998,0.349,0.375,0.387,2019-20
