name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Christian Wood,376,0.5720000000000001,0.531,0.434,0.65,0.5660000000000001,0.332,0.44799999999999995,0.375,0.23399999999999999,0.284,0.88,0.434,0.736,2014-15
Rashad Vaughn,328,0.547,0.521,0.284,0.5379999999999999,0.28,0.287,0.426,0.325,0.43,0.38299999999999995,0.889,0.299,0.6940000000000001,2014-15
Patrick McCaw,261,0.534,0.511,0.23,0.55,0.212,0.17600000000000002,0.326,0.4,0.594,0.368,0.877,0.215,0.7140000000000001,2014-15
Jelan Kendrick,206,0.48900000000000005,0.46799999999999997,0.316,0.5379999999999999,0.5710000000000001,0.374,0.35100000000000003,0.29600000000000004,0.311,0.359,0.826,0.27699999999999997,0.614,2014-15
Dwayne Morgan,172,0.445,0.401,0.395,0.5589999999999999,0.42100000000000004,0.506,0.253,0.455,0.099,0.353,0.833,0.302,0.7120000000000001,2014-15
Cody Doolin,162,0.561,0.534,0.43799999999999994,0.62,0.091,0.136,0.364,0,0.426,0.33299999999999996,0.9129999999999999,0.327,0.698,2014-15
Goodluck Okonoboh,144,0.48700000000000004,0.521,0.597,0.6509999999999999,0.75,0.40299999999999997,0.32799999999999996,0.684,0,NA,NA,0.535,0.33799999999999997,2014-15
Jordan Cornish,125,0.61,0.5760000000000001,0.184,0.435,0.4,0.192,0.20800000000000002,0.2,0.624,0.48700000000000004,0.9209999999999999,0.312,0.795,2014-15
Dantley Walker,24,0.542,0.542,0.042,0,NA,0.125,0.33299999999999996,1,0.833,0.4,1,0,NA,2014-15
Barry Cheaney,12,0.601,0.583,0.25,0.33299999999999996,0,0.25,1,1,0.5,0.33299999999999996,1,0.083,1,2014-15
Charles Rushman,5,0.6719999999999999,0.6,0.6,0.667,0,0.2,1,0,0.2,0,NA,0.4,1,2014-15
Kendall Smith,1,0.256,0,0,NA,NA,1,0,NA,0,NA,NA,2,0.5,2014-15
Total,1816,0.535,0.51,0.35,0.59,0.445,0.298,0.364,0.386,0.35200000000000004,0.369,0.89,0.33,0.6629999999999999,2014-15
