name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Brandon Fortenberry,369,0.517,0.469,0.268,0.586,0.19,0.33299999999999996,0.325,0.075,0.39799999999999996,0.34,0.54,0.39799999999999996,0.735,2012-13,SoutheasternLa.
Jeffery Ricard,271,0.45399999999999996,0.406,0.247,0.597,0.4,0.502,0.36,0.204,0.251,0.20600000000000002,0.857,0.273,0.784,2012-13,SoutheasternLa.
Roosevelt Johnson,267,0.457,0.408,0.48700000000000004,0.531,0.507,0.498,0.278,0.35100000000000003,0.015,0.5,0,0.46399999999999997,0.645,2012-13,SoutheasternLa.
Dre Evans,250,0.53,0.52,0.14400000000000002,0.528,0.316,0.364,0.363,0.091,0.49200000000000005,0.423,0.6729999999999999,0.184,0.609,2012-13,SoutheasternLa.
Todd Nelson,153,0.507,0.5,0.092,0.5,0.7140000000000001,0.163,0.2,0.4,0.745,0.377,0.7909999999999999,0.17600000000000002,0.556,2012-13,SoutheasternLa.
Onochie Ochie,107,0.614,0.612,0.318,0.647,0.636,0.39299999999999996,0.35700000000000004,0.467,0.29,0.613,0.8420000000000001,0.28,0.6,2012-13,SoutheasternLa.
Antonnio Benton,105,0.522,0.462,0.381,0.65,0.462,0.41,0.419,0.5,0.21,0.136,1,0.39,0.805,2012-13,SoutheasternLa.
Roger Woods,79,0.526,0.519,0.48100000000000004,0.605,0.435,0.506,0.45,0.16699999999999998,0.013000000000000001,0,NA,0.987,0.513,2012-13,SoutheasternLa.
Jeremy Campbell,55.00000000000001,0.359,0.327,0.273,0.467,0.7140000000000001,0.691,0.289,0.545,0.036000000000000004,0,NA,0.4,0.5,2012-13,SoutheasternLa.
Jan Petrovcic,17,0.327,0.294,0.47100000000000003,0.5,0.75,0.529,0.111,1,0,NA,NA,0.353,0.5,2012-13,SoutheasternLa.
Jamaal James,13,0.481,0.385,0.615,0.5,0.25,0.385,0.2,0,0,NA,NA,0.9229999999999999,0.667,2012-13,SoutheasternLa.
Total,1686,0.498,0.46399999999999997,0.29,0.5710000000000001,0.423,0.406,0.33299999999999996,0.25,0.304,0.35700000000000004,0.6940000000000001,0.36,0.662,2012-13,SoutheasternLa.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,SoutheasternLa.
