name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
JJ O'Brien,38,0.243,0.214,0.6,0.126,0.15,0.462,2012-13,SanDiegoSt.
Deshawn Stephens,28,0.196,0.19699999999999998,0.737,0.188,0.133,0.222,2012-13,SanDiegoSt.
Jamaal Franklin,16,0.13699999999999998,0.134,0.643,0.013000000000000001,0.017,0.5,2012-13,SanDiegoSt.
Skylar Spencer,14,0.175,0.171,0.857,0.28,0.125,0.14300000000000002,2012-13,SanDiegoSt.
Winston Shepard,12,0.22,0.25,0.545,0.015,0.038,1,2012-13,SanDiegoSt.
Chase Tapley,7,0.027999999999999997,0.042,1,0.040999999999999995,0.068,0.6,2012-13,SanDiegoSt.
Xavier Thames,6,0.08800000000000001,0.17600000000000002,1,0.018000000000000002,0.061,1,2012-13,SanDiegoSt.
James Rahon,5,0.059000000000000004,0.083,1,0.042,0.075,0.75,2012-13,SanDiegoSt.
Dwayne Polee,2,0.083,0.1,1,0.042,0.14300000000000002,1,2012-13,SanDiegoSt.
Total,128,0.155,0.158,0.687,0.057999999999999996,0.07200000000000001,0.455,2012-13,SanDiegoSt.
