name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Antwan Carter,30,0.126,0.109,0.591,0.034,0.023,0.28600000000000003,2011-12
VAN,25,0.42100000000000004,0.5329999999999999,0.5,0.155,0.2,0.556,2011-12
Tristan Carey,19,0.14400000000000002,0.19,0.846,0.033,0.021,0.25,2011-12
Jeremiah Bowman,4,0.032,0.018000000000000002,0.33299999999999996,0.016,0.038,1,2011-12
David Robinson,3,0.043,0.077,1,0.055999999999999994,0.083,0.5,2011-12
Anthony Taylor,3,0.1,0.16699999999999998,1,0.028999999999999998,0.111,1,2011-12
Martiz Washington,3,0.107,0,0,0,0,NA,2011-12
Jeff Havenstein,1,0,0,NA,0.048,0,0,2011-12
1,1,0,0,NA,0.2,0.5,1,2011-12
Total,89,0.113,0.11199999999999999,0.6,0.042,0.05,0.462,2011-12
