shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35200000000000004,0.634,0.083,0.6920000000000001,2015-16
2pt Jumpers,0.262,0.375,0.045,0.39299999999999996,2015-16
3pt Shots,0.386,0.371,0.005,0.373,2015-16
