name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ben Lammers,27,0.184,0.207,0.7829999999999999,0.021,0.016,0.25,2017-18
Josh Okogie,24,0.157,0.182,0.632,0.04,0,0,2017-18
Abdoulaye Gueye,17,0.262,0.233,0.588,0,0,NA,2017-18
Moses Wright,11,0.275,0.19,0.364,0,0,NA,2017-18
Evan Cole,10,0.33299999999999996,0.3,0.6,0,0,NA,2017-18
Tadric Jackson,8,0.045,0.043,0.6,0.016,0,0,2017-18
Brandon Alston,3,0.059000000000000004,0.07400000000000001,0.667,0,0,NA,2017-18
Jose Alvarado,3,0.023,0.02,0.5,0,0,NA,2017-18
Sylvester Ogbonda,1,0.5,0.5,1,0,0,NA,2017-18
Curtis Haywood II,1,0.071,0.14300000000000002,1,0,NA,NA,2017-18
Avi Schafer,1,1,NA,0,NA,NA,NA,2017-18
Total,106,0.142,0.147,0.624,0.016,0.005,0.1,2017-18
