name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Eric Terry,21,0.207,0.23600000000000002,0.722,0.031,0.044000000000000004,0.667,2019-20,TexasSt.
Isiah Small,20,0.17600000000000002,0.174,0.632,0.018000000000000002,0,0,2019-20,TexasSt.
Alonzo Sule,17,0.152,0.127,0.5,0.037000000000000005,0.048,0.667,2019-20,TexasSt.
Nijal Pearson,16,0.136,0.184,0.75,0.016,0.012,0.33299999999999996,2019-20,TexasSt.
Quentin Scott,5,0.20800000000000002,0.16699999999999998,0.4,0,0,NA,2019-20,TexasSt.
Drew Tennial,4,0.21100000000000002,0.214,0.75,0,0,NA,2019-20,TexasSt.
Caleb Asberry,4,0.061,0.091,1,0.038,0.08,1,2019-20,TexasSt.
Shelby Adams,3,0.043,0.043,0.5,0.022000000000000002,0.059000000000000004,1,2019-20,TexasSt.
Mason Harrell,1,0.018000000000000002,0.032,1,0,0,NA,2019-20,TexasSt.
Total,91,0.127,0.14,0.649,0.018000000000000002,0.025,0.615,2019-20,TexasSt.
