shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.361,0.523,0.10800000000000001,0.5870000000000001,2019-20
2pt Jumpers,0.267,0.365,0.037000000000000005,0.38,2019-20
3pt Shots,0.37200000000000005,0.318,0.011000000000000001,0.322,2019-20
