name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Arnett Moultrie,57,0.262,0.223,0.628,0.096,0.059000000000000004,0.214,2011-12,MississippiSt.
Wendell Lewis,21,0.188,0.156,0.583,0.375,0.4,0.444,2011-12,MississippiSt.
Renardo Sidney,20,0.136,0.08900000000000001,0.41700000000000004,0.083,0.128,0.625,2011-12,MississippiSt.
Brian Bryant,15,0.052000000000000005,0.087,1,0.124,0.139,0.455,2011-12,MississippiSt.
Rodney Hood,14,0.2,0.15,0.5,0.062,0.067,0.5,2011-12,MississippiSt.
Dee Bost,4,0.012,0.02,1,0.009000000000000001,0,0,2011-12,MississippiSt.
Jalen Steele,3,0.059000000000000004,0,0,0.027999999999999997,0.067,1,2011-12,MississippiSt.
DeVille Smith,2,0.022000000000000002,0.038,1,0.077,0.33299999999999996,1,2011-12,MississippiSt.
Shaun Smith,1,0,0,NA,1,NA,0,2011-12,MississippiSt.
Baxter Price,1,1,NA,0,NA,NA,NA,2011-12,MississippiSt.
Total,138,0.14,0.129,0.593,0.083,0.09300000000000001,0.426,2011-12,MississippiSt.
