start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.147,0.5529999999999999,0.331,0.654,0.24600000000000002,0.466,0.424,0.35,2011-12,MississippiSt.
"Rebound, 11-30 s",0.231,0.546,0.249,0.696,0.389,0.396,0.36200000000000004,0.40299999999999997,2011-12,MississippiSt.
"Opp score, 0-10 s",0.046,0.473,0.21899999999999997,0.75,0.301,0.273,0.479,0.314,2011-12,MississippiSt.
"Opp score, 11-30 s",0.39899999999999997,0.474,0.25,0.525,0.368,0.345,0.382,0.377,2011-12,MississippiSt.
"Steal, 0-10 s",0.066,0.662,0.6,0.825,0.124,0.308,0.276,0.31,2011-12,MississippiSt.
"Steal, 11-30 s",0.024,0.5379999999999999,0.205,0.75,0.385,0.4,0.41,0.375,2011-12,MississippiSt.
Transition,0.258,0.5660000000000001,0.379,0.732,0.225,0.39799999999999996,0.396,0.335,2011-12,MississippiSt.
