shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32,0.613,0.105,0.685,2011-12,MississippiSt.
2pt Jumpers,0.37200000000000005,0.35100000000000003,0.061,0.374,2011-12,MississippiSt.
3pt Shots,0.307,0.349,0.008,0.35200000000000004,2011-12,MississippiSt.
