name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Justin Strings,19,0.099,0.129,0.75,0.02,0.008,0.16699999999999998,2017-18,SacramentoSt.
Joshua Patton,17,0.106,0.11199999999999999,0.733,0.033,0.038,0.5,2017-18,SacramentoSt.
Calvin Martin,7,0.158,0.217,0.833,0.055999999999999994,0,0,2017-18,SacramentoSt.
Bryce Fowler,7,0.121,0.146,0.857,0,0,NA,2017-18,SacramentoSt.
Jordan Tolbert,4,0.040999999999999995,0.03,0.33299999999999996,0.011000000000000001,0,0,2017-18,SacramentoSt.
James Herrick,3,0.273,0,0,0,0,NA,2017-18,SacramentoSt.
Kevin Hicks,2,0.077,0,0,0,0,NA,2017-18,SacramentoSt.
Jeff Wu,1,0,0,NA,0.024,0,0,2017-18,SacramentoSt.
Jiday Ugbaja,1,0.25,1,1,0,0,NA,2017-18,SacramentoSt.
Chibueze Jacobs,1,0,0,NA,0.067,0.16699999999999998,1,2017-18,SacramentoSt.
Total,62,0.08800000000000001,0.10099999999999999,0.688,0.017,0.011000000000000001,0.25,2017-18,SacramentoSt.
