shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.397,0.555,0.154,0.657,2014-15,VCU
2pt Jumpers,0.252,0.369,0.063,0.39399999999999996,2014-15,VCU
3pt Shots,0.35100000000000003,0.345,0.011000000000000001,0.349,2014-15,VCU
