name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Sean Kilpatrick,488,0.518,0.48200000000000004,0.193,0.67,0.429,0.26,0.386,0.34700000000000003,0.547,0.307,0.878,0.297,0.738,2012-13
Cashmere Wright,354,0.533,0.499,0.175,0.597,0.243,0.254,0.33299999999999996,0.067,0.5710000000000001,0.361,0.644,0.22899999999999998,0.802,2012-13
Jaquon Parker,310,0.492,0.474,0.281,0.575,0.34,0.397,0.301,0.162,0.32299999999999995,0.4,0.975,0.465,0.542,2012-13
Titus Rubles,195,0.415,0.349,0.374,0.575,0.35700000000000004,0.405,0.253,0.15,0.221,0.09300000000000001,0.5,0.49700000000000005,0.66,2012-13
Cheikh Mbodj,127,0.523,0.465,0.669,0.6,0.706,0.315,0.2,0.625,0.016,0,NA,0.622,0.684,2012-13
Justin Jackson,110.00000000000001,0.441,0.423,0.509,0.589,0.515,0.391,0.27899999999999997,0.16699999999999998,0.1,0.091,1,0.391,0.512,2012-13
Jermaine Sanders,103,0.44800000000000006,0.43200000000000005,0.29100000000000004,0.5670000000000001,0.706,0.243,0.32,0.625,0.466,0.271,1,0.311,0.531,2012-13
Shaquille Thomas,101,0.43900000000000006,0.431,0.396,0.5,0.55,0.525,0.358,0.053,0.079,0.375,1,0.267,0.48100000000000004,2012-13
Ge'Lawn Guyn,73,0.49,0.445,0.16399999999999998,0.41700000000000004,0.8,0.315,0.478,0.455,0.521,0.289,0.909,0.247,0.833,2012-13
David Nyarsuk,66,0.588,0.591,0.742,0.6940000000000001,0.5589999999999999,0.258,0.294,1,0,NA,NA,0.22699999999999998,0.5329999999999999,2012-13
Jeremiah Davis,18,0.528,0.47200000000000003,0.16699999999999998,0.33299999999999996,1,0.33299999999999996,0.5,0.667,0.5,0.33299999999999996,0.667,0.33299999999999996,0.833,2012-13
Kelvin Gaines,14.000000000000002,0.317,0.35700000000000004,0.643,0.444,0.75,0.35700000000000004,0.2,1,0,NA,NA,0.5,0.14300000000000002,2012-13
Alex Eppensteiner,4,0.303,0.25,0.5,0.5,1,0.25,0,NA,0.25,0,NA,0.5,0.5,2012-13
Total,1963,0.49300000000000005,0.462,0.307,0.595,0.48,0.322,0.321,0.266,0.371,0.316,0.8220000000000001,0.355,0.647,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
