name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cheikh Mbodj,22,0.22399999999999998,0.196,0.526,0.075,0.125,0.33299999999999996,2012-13
David Nyarsuk,22,0.38799999999999996,0.353,0.632,0.17600000000000002,0,0,2012-13
Jaquon Parker,21,0.172,0.22,0.733,0.049,0.027000000000000003,0.16699999999999998,2012-13
Justin Jackson,21,0.28600000000000003,0.242,0.5,0.11599999999999999,0.083,0.2,2012-13
Titus Rubles,11,0.151,0.14300000000000002,0.545,0,0,NA,2012-13
Sean Kilpatrick,8,0.053,0.016,0.2,0.024,0.061,1,2012-13
Shaquille Thomas,8,0.125,0.1,0.4,0.057,0.105,0.667,2012-13
Kelvin Gaines,6,0.33299999999999996,0.25,0.33299999999999996,0.6,0,0,2012-13
Jermaine Sanders,3,0.1,0.17600000000000002,1,0,0,NA,2012-13
Cashmere Wright,3,0,0,NA,0.022000000000000002,0.033,0.5,2012-13
Ge'Lawn Guyn,1,0,0,NA,0.043,0,0,2012-13
Total,126,0.159,0.151,0.562,0.046,0.044000000000000004,0.31,2012-13
