name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mathieu Kamba,31,0.11599999999999999,0.134,0.7829999999999999,0.083,0.2,0.625,2016-17
Tanner Schmit,12,0.348,0.389,0.875,0.03,0.021,0.25,2016-17
Ethan Lee,10,0.185,0.25,0.7,0,0,NA,2016-17
Derreck Brooks,10,0.106,0.107,0.6,0.028999999999999998,0.040999999999999995,0.6,2016-17
Jordan Howard,6,0.012,0,0,0.031,0.023,0.25,2016-17
Otas Iyekekpolor,4,0.267,0.16699999999999998,0.25,0,0,NA,2016-17
Thatch Unruh,4,0.13,0.2,1,0.1,0.33299999999999996,1,2016-17
Albert Christensson,4,0.14800000000000002,0.28600000000000003,1,0,0,NA,2016-17
Aaron Weidenaar,3,0.2,0.2,0.5,0.5,0,0,2016-17
Darraja Parnell,2,0.034,0.028999999999999998,0.5,0,0,NA,2016-17
Total,86,0.10099999999999999,0.124,0.726,0.034,0.045,0.478,2016-17
