shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.395,0.66,0.076,0.715,2017-18,FloridaA&M
2pt Jumpers,0.261,0.361,0.068,0.387,2017-18,FloridaA&M
3pt Shots,0.344,0.348,0.01,0.35200000000000004,2017-18,FloridaA&M
