start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.156,0.53,0.5,0.629,0.11900000000000001,0.441,0.381,0.284,2018-19
"Rebound, 11-30 s",0.19,0.457,0.282,0.541,0.271,0.37200000000000005,0.447,0.303,2018-19
"Score, 0-10 s",0.061,0.653,0.423,0.617,0.14400000000000002,0.375,0.43200000000000005,0.521,2018-19
"Score, 11-30 s",0.409,0.507,0.319,0.643,0.221,0.35200000000000004,0.461,0.326,2018-19
"Steal, 0-10 s",0.039,0.6459999999999999,0.639,0.63,0.055999999999999994,0.25,0.306,0.5,2018-19
"Steal, 11-30 s",0.023,0.345,0.31,0.385,0.35700000000000004,0.33299999999999996,0.33299999999999996,0.214,2018-19
Transition,0.257,0.5770000000000001,0.503,0.627,0.115,0.40700000000000003,0.382,0.374,2018-19
