shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.385,0.623,0.091,0.6859999999999999,2018-19
2pt Jumpers,0.204,0.368,0.047,0.386,2018-19
3pt Shots,0.41200000000000003,0.324,0.016,0.33,2018-19
