shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.423,0.5920000000000001,0.07,0.636,2013-14,Maine
2pt Jumpers,0.257,0.40700000000000003,0.021,0.41600000000000004,2013-14,Maine
3pt Shots,0.32,0.35700000000000004,0.003,0.358,2013-14,Maine
